Applicant_ID,default_status
Apcnt_1001040,0.742031706704634
Apcnt_1001048,0.811288290445456
Apcnt_1001052,0.05174803917380637
Apcnt_1001068,0.8989065399606476
Apcnt_1001076,0.23983925636552755
Apcnt_1001080,0.28516149914671635
Apcnt_1001092,0.1687640014845313
Apcnt_1001120,0.8213740114290055
Apcnt_1001144,0.771740103224765
Apcnt_1001148,0.28783855280989856
Apcnt_1001168,0.2734986296942279
Apcnt_1001176,0.8734325494418814
Apcnt_1001200,0.26106154564333417
Apcnt_1001224,0.5254524089537003
Apcnt_1001228,0.7286096570028647
Apcnt_1001236,0.1051715821276187
Apcnt_1001244,0.4380331480945905
Apcnt_1001248,0.04066982854951825
Apcnt_1001256,0.4298257842987249
Apcnt_1001260,0.3446512129517937
Apcnt_1001264,0.01248841642715277
Apcnt_1001288,0.07447264001308512
Apcnt_1001292,0.12861867130143778
Apcnt_1001296,0.11830168089086164
Apcnt_1001304,0.4774091591435104
Apcnt_1001308,0.22949520677361235
Apcnt_1001316,0.2557344274133849
Apcnt_1001320,0.5613509539743007
Apcnt_1001352,0.6596236443429516
Apcnt_1001360,0.5398571064166765
Apcnt_1001376,0.9102088724054167
Apcnt_1001384,0.11900419658180954
Apcnt_1001388,0.6689249526004843
Apcnt_1001400,0.944975758322254
Apcnt_1001416,0.7243449871590778
Apcnt_1001436,0.8194399665447173
Apcnt_1001452,0.5562031867156072
Apcnt_1001456,0.07464403782092899
Apcnt_1001468,0.848761351096265
Apcnt_1001480,0.2721739329941715
Apcnt_1001488,0.5196474825005057
Apcnt_1001508,0.6746915649529182
Apcnt_1001512,0.09097368444175166
Apcnt_1001516,0.6879174342368388
Apcnt_1001528,0.5955602098316977
Apcnt_1001532,0.33549727294824944
Apcnt_1001548,0.00754169834710864
Apcnt_1001552,0.010054805778451251
Apcnt_1001572,0.3803222179709226
Apcnt_1001580,0.01867161125409448
Apcnt_1001584,0.08281353565451097
Apcnt_1001624,0.18672783083952693
Apcnt_1001632,0.047202494990903274
Apcnt_1001668,0.07528310617460124
Apcnt_1001692,0.08982895717789752
Apcnt_1001700,0.04655350248155097
Apcnt_1001708,0.18341223818668873
Apcnt_1001716,0.09436968631422366
Apcnt_1001732,0.0766612214907785
Apcnt_1001752,0.7173444660456794
Apcnt_1001760,0.05348166921623142
Apcnt_1001764,0.035050621660675976
Apcnt_1001776,0.45322265031220826
Apcnt_1001780,0.46988818194075155
Apcnt_1001788,0.8544281334051984
Apcnt_1001792,0.0670953786220321
Apcnt_1001800,0.20724566246627163
Apcnt_1001820,0.42751546938692214
Apcnt_1001828,0.8578207708821353
Apcnt_1001836,0.15901072265856014
Apcnt_1001844,0.6205023377525898
Apcnt_1001848,0.37009367453825
Apcnt_1001860,0.5628340644054228
Apcnt_1001880,0.5054793560800522
Apcnt_1001888,0.6487802853856195
Apcnt_1001900,0.4813682946865917
Apcnt_1001908,0.7274302037228173
Apcnt_1001936,0.5180600037012888
Apcnt_1001940,0.329461248783432
Apcnt_1001960,0.5687499174534253
Apcnt_1001988,0.800333862632768
Apcnt_1002000,0.21786303039208554
Apcnt_1002020,0.4424336029364697
Apcnt_1002024,0.7496058960647212
Apcnt_1002028,0.5343315081963851
Apcnt_1002032,0.47388707529717505
Apcnt_1002044,0.25170653993270053
Apcnt_1002052,0.3656468884769598
Apcnt_1002056,0.023881881811353617
Apcnt_1002080,0.03322017609196384
Apcnt_1002084,0.20185232181999663
Apcnt_1002096,0.2492134897074152
Apcnt_1002112,-0.0003253980174124228
Apcnt_1002124,0.1857143152605391
Apcnt_1002140,0.056310813982287315
Apcnt_1002152,0.33034580677000785
Apcnt_1002156,0.1181581844544671
Apcnt_1002168,0.19721193526732483
Apcnt_1002176,0.7724008794884937
Apcnt_1002200,0.03330731318286885
Apcnt_1002228,0.6887934689872247
Apcnt_1002252,0.6521688692996164
Apcnt_1002268,0.7643864972445382
Apcnt_1002272,0.7592101685880901
Apcnt_1002276,0.9573654345187865
Apcnt_1002288,0.12183777021433881
Apcnt_1002304,0.875713512516821
Apcnt_1002312,0.6213273254249025
Apcnt_1002320,0.4409220408972925
Apcnt_1002324,0.2924645708832911
Apcnt_1002336,0.3876010418340806
Apcnt_1002368,0.5202512358185706
Apcnt_1002384,0.11218695231921116
Apcnt_1002388,0.4412832983482643
Apcnt_1002400,0.1738994228205441
Apcnt_1002404,0.5392305725013686
Apcnt_1002412,0.7453999104854818
Apcnt_1002420,0.018167577480143166
Apcnt_1002424,0.20255980571723564
Apcnt_1002432,0.1943636885087788
Apcnt_1002444,0.42533825772272815
Apcnt_1002456,0.010901162759515935
Apcnt_1002468,0.005933650971270216
Apcnt_1002472,0.010573270555554855
Apcnt_1002484,0.06461316036709067
Apcnt_1002536,0.4241395348321291
Apcnt_1002568,0.36112479286272225
Apcnt_1002576,0.4117951386843237
Apcnt_1002580,0.04278513111708136
Apcnt_1002604,0.4620422711422766
Apcnt_1002612,0.619926470887588
Apcnt_1002616,0.60232336112958
Apcnt_1002624,0.04252387604937449
Apcnt_1002632,0.2089567686678338
Apcnt_1002636,0.8817478999954208
Apcnt_1002644,0.626991010394014
Apcnt_1002656,0.42094521888411585
Apcnt_1002672,0.8129140932723837
Apcnt_1002680,0.24957287804039213
Apcnt_1002700,0.6021657555829262
Apcnt_1002736,0.8079362687058833
Apcnt_1002756,0.21278794912172683
Apcnt_1002760,0.6028010963149968
Apcnt_1002768,0.6941379881104375
Apcnt_1002780,0.8796589881465607
Apcnt_1002784,0.0004406944412161918
Apcnt_1002788,0.006693167380142389
Apcnt_1002796,0.17931977100103708
Apcnt_1002800,0.45977514693329086
Apcnt_1002808,0.6552114727776972
Apcnt_1002812,0.12901238324518963
Apcnt_1002832,0.6793638374529303
Apcnt_1002848,0.6355286546413413
Apcnt_1002852,0.01549287721039944
Apcnt_1002860,0.8115250878771358
Apcnt_1002868,0.06560383325002456
Apcnt_1002872,0.9141372988137453
Apcnt_1002888,0.8560455859513292
Apcnt_1002892,0.05915571262864622
Apcnt_1002896,0.6807971281472442
Apcnt_1002912,0.6530873745296655
Apcnt_1002932,0.43777542169532213
Apcnt_1002936,0.4680593860200065
Apcnt_1002980,0.09627458336901848
Apcnt_1002992,0.6331123965907102
Apcnt_1003000,0.23061772894254023
Apcnt_1003028,0.6707036583826773
Apcnt_1003036,0.025068631941000015
Apcnt_1003040,0.08274122752124738
Apcnt_1003048,0.9728648922996062
Apcnt_1003076,0.9324477778426663
Apcnt_1003080,0.8696670673675705
Apcnt_1003100,0.40782766785579305
Apcnt_1003148,0.5341846603198346
Apcnt_1003152,0.009896374043341106
Apcnt_1003180,0.6229176742405198
Apcnt_1003200,0.7562966250096793
Apcnt_1003208,0.8208119220036415
Apcnt_1003216,0.6863743251870427
Apcnt_1003224,0.20434434983834548
Apcnt_1003228,0.27819312151503517
Apcnt_1003232,0.3845748534351001
Apcnt_1003236,0.34346663044779857
Apcnt_1003276,0.4341850468763084
Apcnt_1003280,0.49363375613884874
Apcnt_1003308,0.47879024486671695
Apcnt_1003312,0.6968548456444339
Apcnt_1003324,0.3056322323350414
Apcnt_1003340,0.2324062032435574
Apcnt_1003356,0.11647042415418053
Apcnt_1003384,0.0012374299004066116
Apcnt_1003400,0.005594404948038515
Apcnt_1003412,0.6531256071820607
Apcnt_1003424,0.48525095365998416
Apcnt_1003428,0.0632815626037974
Apcnt_1003452,0.2609656519226101
Apcnt_1003456,0.026640718090493884
Apcnt_1003460,0.4650102308955611
Apcnt_1003484,0.016994074955852725
Apcnt_1003504,0.08302167600945368
Apcnt_1003516,0.011346899883293158
Apcnt_1003520,0.009873563885262424
Apcnt_1003524,0.010658359404961425
Apcnt_1003532,0.02488784641534788
Apcnt_1003560,0.8829825012900648
Apcnt_1003584,0.22225232520877833
Apcnt_1003588,0.5454028783657674
Apcnt_1003600,0.11936469129209577
Apcnt_1003612,0.18959970595366382
Apcnt_1003620,0.6093633714829614
Apcnt_1003636,0.3784058517849824
Apcnt_1003656,0.45065512808856567
Apcnt_1003676,0.653786871928662
Apcnt_1003696,0.7961796226561026
Apcnt_1003720,0.31208757301216694
Apcnt_1003728,0.4497164925622066
Apcnt_1003732,0.8271462896672057
Apcnt_1003736,0.02432726589303738
Apcnt_1003740,0.5560767199693045
Apcnt_1003744,0.10737788316550216
Apcnt_1003752,0.5506548576024721
Apcnt_1003772,0.3305949609681095
Apcnt_1003780,0.4115329043418692
Apcnt_1003808,0.3532423108541324
Apcnt_1003812,0.07156278622853157
Apcnt_1003828,0.9856489057447686
Apcnt_1003840,0.0647713584113127
Apcnt_1003860,0.3056890551620905
Apcnt_1003864,0.19356475854247449
Apcnt_1003880,0.00862248751110186
Apcnt_1003888,0.7060745343867072
Apcnt_1003892,0.41397682621978116
Apcnt_1003896,0.526374138189315
Apcnt_1003904,0.5723680827799309
Apcnt_1003924,0.5948789182313136
Apcnt_1003928,0.07597552490843046
Apcnt_1003964,0.1699637994775398
Apcnt_1003972,0.28746310774490375
Apcnt_1003984,0.35123675515724573
Apcnt_1004016,0.4518446063755803
Apcnt_1004028,0.10327697551609816
Apcnt_1004044,0.7489263362884189
Apcnt_1004048,0.20055462752658998
Apcnt_1004068,0.5066819814588264
Apcnt_1004096,0.5380878349209897
Apcnt_1004100,0.7013446333648492
Apcnt_1004128,0.40717484037423485
Apcnt_1004144,0.9170295081727299
Apcnt_1004152,0.4020638453668728
Apcnt_1004172,0.16480034957659054
Apcnt_1004208,0.09146931226913145
Apcnt_1004216,0.548353868260018
Apcnt_1004220,0.41653724363196865
Apcnt_1004228,0.633430133717261
Apcnt_1004240,0.366263186678573
Apcnt_1004248,0.31549325351231255
Apcnt_1004264,0.4699543079888191
Apcnt_1004272,0.5695402266952128
Apcnt_1004288,0.712931959382233
Apcnt_1004292,0.014918552498122397
Apcnt_1004300,0.6933104133251089
Apcnt_1004304,0.4113669013009522
Apcnt_1004312,0.3187944426076899
Apcnt_1004316,0.6354228911027258
Apcnt_1004332,0.35543392305700905
Apcnt_1004344,0.506414396673141
Apcnt_1004348,0.5041177310922687
Apcnt_1004352,0.9619738418153321
Apcnt_1004384,0.032506394548475016
Apcnt_1004392,0.6108784801911211
Apcnt_1004404,0.0024739130995465076
Apcnt_1004408,0.005873134563755945
Apcnt_1004428,0.04224106404441964
Apcnt_1004432,0.4660438351433001
Apcnt_1004452,0.3850411500180816
Apcnt_1004456,0.3219224992069195
Apcnt_1004464,0.39611994101616477
Apcnt_1004476,0.47839933465114515
Apcnt_1004484,0.00623879102922719
Apcnt_1004488,0.036472995941532055
Apcnt_1004500,0.459735125181459
Apcnt_1004512,0.002397285122040668
Apcnt_1004528,0.022616236804718623
Apcnt_1004536,0.01124952872579878
Apcnt_1004544,0.07079596561628887
Apcnt_1004564,0.009247354582201944
Apcnt_1004572,0.01720859379498105
Apcnt_1004588,0.14685139484626952
Apcnt_1004624,0.3909386869915127
Apcnt_1004632,0.5482212008869533
Apcnt_1004636,0.24509270887715898
Apcnt_1004648,0.8590741843600598
Apcnt_1004680,0.8460057550533566
Apcnt_1004684,0.49920963536172336
Apcnt_1004704,0.8221930700213951
Apcnt_1004708,0.025628929832188282
Apcnt_1004712,0.7566804869696786
Apcnt_1004716,0.8497764062721332
Apcnt_1004752,0.5652594600090716
Apcnt_1004760,0.3755576878479599
Apcnt_1004772,0.49359487425278215
Apcnt_1004788,0.04822007367573506
Apcnt_1004792,0.005378457498162336
Apcnt_1004808,0.46789209623240857
Apcnt_1004812,0.16270920035209624
Apcnt_1004824,0.3581656363747161
Apcnt_1004828,0.6150912068870509
Apcnt_1004836,0.0017548221786081659
Apcnt_1004864,0.36721317037429924
Apcnt_1004884,0.18518926909184985
Apcnt_1004888,0.6378158347237992
Apcnt_1004900,0.8509385714849824
Apcnt_1004912,0.28702907947600387
Apcnt_1004932,0.838554759615808
Apcnt_1004944,0.02232786208780476
Apcnt_1004968,0.0031740544204977837
Apcnt_1004972,0.14957631073441097
Apcnt_1004976,0.6801429204070095
Apcnt_1004996,0.3544176869063673
Apcnt_1005000,0.6055606637239533
Apcnt_1005016,0.2293857213051906
Apcnt_1005040,0.5787377071549151
Apcnt_1005052,0.3447780748440366
Apcnt_1005056,0.6388892893888549
Apcnt_1005064,0.28412169539326043
Apcnt_1005080,0.9446776789439524
Apcnt_1005088,0.11430812394536644
Apcnt_1005096,0.3475840905496396
Apcnt_1005100,0.30654236316236866
Apcnt_1005116,0.29844543770062726
Apcnt_1005144,0.48475524651056406
Apcnt_1005148,0.1495954594035323
Apcnt_1005168,0.5149628556033079
Apcnt_1005196,0.16500697546751503
Apcnt_1005200,0.2484874296018614
Apcnt_1005204,0.7055204416214971
Apcnt_1005208,0.5834983236444803
Apcnt_1005212,0.35508044131695676
Apcnt_1005216,0.5459856638861873
Apcnt_1005220,0.12080453253762387
Apcnt_1005256,0.2788589322634128
Apcnt_1005284,0.4960275833969904
Apcnt_1005316,0.481063046037081
Apcnt_1005340,0.41194292210016875
Apcnt_1005440,0.06153030955845443
Apcnt_1005456,0.16019524015007156
Apcnt_1005460,0.6267563207067219
Apcnt_1005464,0.15999517589933165
Apcnt_1005472,0.33268706701968564
Apcnt_1005480,0.9395748786966138
Apcnt_1005500,0.550452320957117
Apcnt_1005524,0.4740760784754848
Apcnt_1005544,0.07630317116036507
Apcnt_1005552,0.21347132739942745
Apcnt_1005560,0.5580628384104277
Apcnt_1005572,0.6406558761463206
Apcnt_1005576,0.5402015210000513
Apcnt_1005580,0.6743010405275005
Apcnt_1005600,0.07200798364873631
Apcnt_1005612,0.04249293591754717
Apcnt_1005616,0.47317336138835375
Apcnt_1005620,0.07787244400882018
Apcnt_1005624,0.006651723720451032
Apcnt_1005636,0.07003363232183864
Apcnt_1005644,0.31410960992089587
Apcnt_1005656,0.0113226036648982
Apcnt_1005684,0.6619304914052581
Apcnt_1005692,0.01575279769371278
Apcnt_1005700,0.11629254293199498
Apcnt_1005704,0.4602241952623023
Apcnt_1005712,0.4627452710289961
Apcnt_1005716,0.1260530440096739
Apcnt_1005740,0.131194891074674
Apcnt_1005752,0.03899628625256474
Apcnt_1005768,0.008547430811507809
Apcnt_1005776,0.5044285921228734
Apcnt_1005796,0.20167422541863878
Apcnt_1005804,0.008794609810664513
Apcnt_1005812,0.5224978608722399
Apcnt_1005840,0.5714497342795188
Apcnt_1005872,0.12127210751016752
Apcnt_1005896,0.2485317607230828
Apcnt_1005908,0.06510379210208984
Apcnt_1005944,0.853355412219049
Apcnt_1005952,0.6010986845241179
Apcnt_1005972,0.4966125510106285
Apcnt_1005980,0.3330080739936343
Apcnt_1006028,0.10583638407781615
Apcnt_1006032,0.18738064437763563
Apcnt_1006044,0.02345515235312958
Apcnt_1006056,0.7190157442271152
Apcnt_1006064,0.7425723577587819
Apcnt_1006084,0.15037766035069183
Apcnt_1006088,0.1191636890203681
Apcnt_1006108,0.178249207673369
Apcnt_1006124,0.15190524428024532
Apcnt_1006132,0.9330612706582385
Apcnt_1006136,0.31158454838121974
Apcnt_1006144,5.212489776174013e-05
Apcnt_1006160,0.8841475977725003
Apcnt_1006168,0.8490921478536458
Apcnt_1006228,0.7920427834937864
Apcnt_1006236,0.7680937895881084
Apcnt_1006276,0.6758071245339232
Apcnt_1006280,0.8296533040850659
Apcnt_1006300,0.017453318829527026
Apcnt_1006304,0.4734105506850265
Apcnt_1006320,0.028728905020667765
Apcnt_1006324,0.6213981825181156
Apcnt_1006328,0.4712183297916127
Apcnt_1006368,0.13663295359922106
Apcnt_1006376,0.31485174391523235
Apcnt_1006384,0.26791628406723167
Apcnt_1006396,0.4385557419121527
Apcnt_1006404,0.3566584679517836
Apcnt_1006444,0.14908483424861402
Apcnt_1006448,0.3090328427366048
Apcnt_1006452,0.31949177367204606
Apcnt_1006456,0.5983859381385968
Apcnt_1006460,0.2411676807456975
Apcnt_1006476,0.3048838810794352
Apcnt_1006488,0.5554311433093968
Apcnt_1006492,0.18878637432361173
Apcnt_1006496,0.24420576092462437
Apcnt_1006504,0.5130033605197482
Apcnt_1006520,0.11336722858398983
Apcnt_1006524,0.36666978176134396
Apcnt_1006528,0.22486336410835622
Apcnt_1006560,0.12976122617610103
Apcnt_1006564,0.47584894010328144
Apcnt_1006568,0.16552486533786892
Apcnt_1006572,0.2232871234433203
Apcnt_1006576,0.5087301593585513
Apcnt_1006592,0.7426644996356486
Apcnt_1006604,0.32534748305386585
Apcnt_1006620,0.3221786444731724
Apcnt_1006632,0.044322779472807994
Apcnt_1006652,0.8661170104148197
Apcnt_1006692,0.022445461536425446
Apcnt_1006716,0.7470454856051489
Apcnt_1006720,0.7261216630197855
Apcnt_1006732,0.19872583079146455
Apcnt_1006744,0.7046991530614384
Apcnt_1006752,0.8335587790005667
Apcnt_1006764,0.15254864733759038
Apcnt_1006792,0.13706841020280308
Apcnt_1006796,0.10550852609630715
Apcnt_1006804,0.9196666818404777
Apcnt_1006824,0.4548854047123217
Apcnt_1006840,0.27798758144940516
Apcnt_1006844,0.9438184222364685
Apcnt_1006848,0.7736448285656053
Apcnt_1006852,0.10704068521873922
Apcnt_1006868,0.027044104625584785
Apcnt_1006880,0.6719718198613946
Apcnt_1006896,0.17294757782996906
Apcnt_1006912,0.004814709541424875
Apcnt_1006916,0.0068375051372427005
Apcnt_1006932,0.076950732822992
Apcnt_1006936,0.024348827093166853
Apcnt_1006944,0.004693255700659694
Apcnt_1006952,0.030565921413559117
Apcnt_1006968,0.010561160370877946
Apcnt_1006980,0.01940444832144931
Apcnt_1006984,0.42779982104076053
Apcnt_1007044,0.5720628115020322
Apcnt_1007052,0.18226007514239947
Apcnt_1007060,0.9463991581403931
Apcnt_1007080,0.16367267817883385
Apcnt_1007092,0.4218170072784665
Apcnt_1007100,0.003692894478766469
Apcnt_1007104,0.007077400973852151
Apcnt_1007108,0.1075349145391448
Apcnt_1007124,0.41173013256385527
Apcnt_1007140,0.019925135561526062
Apcnt_1007184,0.034466071425930306
Apcnt_1007192,0.031232641204813512
Apcnt_1007204,0.184771982979004
Apcnt_1007212,0.3005338994328979
Apcnt_1007232,0.22281442030703205
Apcnt_1007260,0.25051679696533175
Apcnt_1007284,0.10810020282895667
Apcnt_1007288,0.3846253025972034
Apcnt_1007300,0.17726210422299893
Apcnt_1007304,0.08881059202428157
Apcnt_1007336,0.5592358271799827
Apcnt_1007348,0.32135194780411414
Apcnt_1007352,0.09552566887167818
Apcnt_1007356,0.5624314568456278
Apcnt_1007360,0.6045073374181644
Apcnt_1007364,0.9849586855159256
Apcnt_1007408,0.720498348764266
Apcnt_1007412,0.4282199207821214
Apcnt_1007416,0.08812925961354279
Apcnt_1007424,0.03406047916606526
Apcnt_1007468,0.26616679980368674
Apcnt_1007476,0.2333994777948476
Apcnt_1007480,0.03051753993533539
Apcnt_1007488,0.15115966132743153
Apcnt_1007496,0.22770828136909807
Apcnt_1007500,0.2620480580347607
Apcnt_1007504,0.6461505175795179
Apcnt_1007512,0.15784878724326928
Apcnt_1007516,0.04510229819724083
Apcnt_1007528,0.2005829586409849
Apcnt_1007544,0.6817741329578455
Apcnt_1007552,0.02494877412121408
Apcnt_1007568,0.20150390433037124
Apcnt_1007572,0.5510557106264434
Apcnt_1007576,0.7528565132600106
Apcnt_1007608,0.651497017826133
Apcnt_1007616,0.0830996206087731
Apcnt_1007636,0.3050955974834456
Apcnt_1007644,0.2021103145397835
Apcnt_1007672,0.5350218062036998
Apcnt_1007704,0.4844817958573644
Apcnt_1007708,0.09777520768059367
Apcnt_1007720,0.4713769861609104
Apcnt_1007728,0.17597647196792277
Apcnt_1007756,0.0685642127903198
Apcnt_1007760,0.02839758909961595
Apcnt_1007764,0.17681434763625756
Apcnt_1007772,0.13963687156075094
Apcnt_1007796,0.8281830594783508
Apcnt_1007808,0.1208833449565761
Apcnt_1007820,0.45166214259239124
Apcnt_1007832,0.7492320135032451
Apcnt_1007844,0.8510566090929665
Apcnt_1007868,0.5044808357586943
Apcnt_1007884,0.6531066315657623
Apcnt_1007908,0.010019544424942819
Apcnt_1007916,0.1597270494459747
Apcnt_1007920,0.7917157990891734
Apcnt_1007928,0.03511708760141278
Apcnt_1007952,0.05306914370406092
Apcnt_1007996,0.21350679148047552
Apcnt_1008000,0.2619038783990412
Apcnt_1008004,0.2057787614616829
Apcnt_1008008,0.4204206289356493
Apcnt_1008024,0.8495298768385195
Apcnt_1008052,0.28900229419542717
Apcnt_1008056,0.1114613917905023
Apcnt_1008072,0.08331930536100676
Apcnt_1008096,0.7320623679703638
Apcnt_1008104,0.01551020256917839
Apcnt_1008108,0.008915028848131983
Apcnt_1008120,0.055170812317584535
Apcnt_1008128,0.046106060480345906
Apcnt_1008136,0.01918093084089805
Apcnt_1008144,0.0372696629287632
Apcnt_1008160,0.03189018726839531
Apcnt_1008208,0.07127219017436709
Apcnt_1008212,0.4321998012184086
Apcnt_1008260,0.20576728628785945
Apcnt_1008264,0.316451971591162
Apcnt_1008268,0.007569086148475308
Apcnt_1008276,0.12324149187970553
Apcnt_1008284,0.09667880268051929
Apcnt_1008288,0.647775140960415
Apcnt_1008292,0.5610269996214111
Apcnt_1008332,0.2388286122716926
Apcnt_1008352,0.8423822175984389
Apcnt_1008356,0.045684079863669194
Apcnt_1008396,0.21013965016972203
Apcnt_1008412,0.17246818568608402
Apcnt_1008444,0.2810310072790194
Apcnt_1008460,0.6976600926738552
Apcnt_1008468,0.6325776844596528
Apcnt_1008472,0.051856141556189284
Apcnt_1008476,0.12221541402947945
Apcnt_1008508,0.017471212663884073
Apcnt_1008556,0.4807896834709238
Apcnt_1008560,0.20878037955702736
Apcnt_1008564,0.1101918980691267
Apcnt_1008576,0.22940851499125747
Apcnt_1008616,0.08910329234302339
Apcnt_1008624,0.08910385774048787
Apcnt_1008628,0.02851791960750426
Apcnt_1008648,0.8592258914695756
Apcnt_1008680,0.22510938774109954
Apcnt_1008684,0.06705570482875153
Apcnt_1008696,0.6338458940162461
Apcnt_1008700,0.15430129977727874
Apcnt_1008708,0.009115121341935886
Apcnt_1008716,0.02551700868913618
Apcnt_1008740,0.33069945618791574
Apcnt_1008744,0.01036275067711976
Apcnt_1008768,0.1617580688480901
Apcnt_1008776,0.058600099701117264
Apcnt_1008812,0.25611708871341077
Apcnt_1008824,0.10453142657700386
Apcnt_1008828,0.09403002713604827
Apcnt_1008832,0.269519316421531
Apcnt_1008836,0.03996623087344323
Apcnt_1008852,0.01611888215684778
Apcnt_1008872,0.009647398294271838
Apcnt_1008884,0.32279883728364295
Apcnt_1008896,0.0313857021980677
Apcnt_1008904,0.05418514741166609
Apcnt_1008916,0.34148066146680234
Apcnt_1008920,0.2675324814822542
Apcnt_1008924,0.38600813226253566
Apcnt_1008928,0.6587318330432868
Apcnt_1008944,0.07208836060693327
Apcnt_1008960,0.005594317396861252
Apcnt_1008976,0.0028807891530123857
Apcnt_1008988,0.0511297437187157
Apcnt_1009008,0.5561067413002034
Apcnt_1009020,0.48413756072943415
Apcnt_1009024,0.30582683840515046
Apcnt_1009028,0.7034240519676084
Apcnt_1009036,0.6999041430432684
Apcnt_1009048,0.5510924615189219
Apcnt_1009080,0.946127248245624
Apcnt_1009084,0.09492924286980228
Apcnt_1009136,0.02401755893185692
Apcnt_1009148,0.8139600632701514
Apcnt_1009152,0.2736865981488799
Apcnt_1009168,0.03187047757276569
Apcnt_1009192,0.09123064721339569
Apcnt_1009204,0.02542572324391726
Apcnt_1009208,0.22740911699908084
Apcnt_1009220,0.009169622092201289
Apcnt_1009224,0.0176030875049176
Apcnt_1009228,-0.0020954531677364113
Apcnt_1009232,0.035987642802134255
Apcnt_1009240,0.030333958778122273
Apcnt_1009244,0.005459825517365317
Apcnt_1009344,0.24356725684692632
Apcnt_1009352,0.2031008477161526
Apcnt_1009360,0.2014267933235704
Apcnt_1009364,0.058180559361746174
Apcnt_1009372,0.705392149510095
Apcnt_1009384,0.20882379848228133
Apcnt_1009396,0.10031856143297334
Apcnt_1009424,0.6439725753114207
Apcnt_1009440,0.3796791700973502
Apcnt_1009448,0.4208006651224854
Apcnt_1009480,0.12463338571705324
Apcnt_1009504,0.36872275757878525
Apcnt_1009528,0.3646526700133972
Apcnt_1009560,0.5493412030963861
Apcnt_1009564,0.04985527607595953
Apcnt_1009572,0.09065327078060859
Apcnt_1009584,0.04408633540407178
Apcnt_1009592,0.29254088611972384
Apcnt_1009596,0.21852455429602477
Apcnt_1009616,0.48962360637794144
Apcnt_1009620,0.7301304174255211
Apcnt_1009624,0.28160394001569716
Apcnt_1009632,0.5876938508358486
Apcnt_1009636,0.10688229106029704
Apcnt_1009644,0.5929564162952591
Apcnt_1009656,0.3372701708102821
Apcnt_1009664,0.3152159369763867
Apcnt_1009676,0.45869297179108115
Apcnt_1009684,0.03940917171046361
Apcnt_1009696,0.9391997859898674
Apcnt_1009712,0.1881513481590499
Apcnt_1009716,0.619491555028812
Apcnt_1009732,0.33908457583939566
